"User","ID","Display Name","Discriminator","Nickname","Mention","Color","Avatar URL","Joined Date","Created Date","Boosted Date","Top Role","Admin","Add Reactions","Admin","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","Deafen Others","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","Move Members","Mute Members","Priority Speaker","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","View Server Insights","@everyone","NFTfi","MemberList","Apollo","artbot","Bot Magician","Server Booster","Artist","Curated Artist","Curator","Mod"
"Angus#2935","506132318071554060","Angus","#2935","","<@506132318071554060>","#000000","https://cdn.discordapp.com/avatars/506132318071554060/bb213c51601d68751630bcbcf5c05687.webp?size=1024","2020-10-16","2018-10-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"KiaraRocksDF#5670","799279365342625823","KiaraRocksDF","#5670","","<@799279365342625823>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-03-13","2021-01-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"cdaein#4762","598204732288270339","cdaein","#4762","","<@598204732288270339>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-03-10","2019-07-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"pall3n#7413","178181581913980929","pall3n","#7413","","<@178181581913980929>","#000000","https://cdn.discordapp.com/avatars/178181581913980929/90bc380ba6345c2afe29423655a5e69b.webp?size=1024","2021-03-13","2016-05-06","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Steeveegeebee#8027","428593542559039501","Steeveegeebee","#8027","","<@428593542559039501>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2018-09-13","2018-03-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"MT1000#7883","778695450282295317","MT1000","#7883","","<@778695450282295317>","#000000","https://cdn.discordapp.com/avatars/778695450282295317/f35bca6fbedfbe4bf77c971a622f9b51.webp?size=1024","2021-01-18","2020-11-18","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"tyr_chris#1872","777816427464884234","tyr_chris","#1872","","<@777816427464884234>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-03-28","2020-11-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"gristle101🐀🐀🏁#4154","443917300593065985","gristle101🐀🐀🏁","#4154","","<@443917300593065985>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-04-08","2018-05-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"celeryman#4320","812675032806457365","celeryman","#4320","","<@812675032806457365>","#000000","https://cdn.discordapp.com/avatars/812675032806457365/ae629e68ed89f9bd8892ec98c365803b.webp?size=1024","2021-03-25","2021-02-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"mb100200#0876","833855636461977647","mb100200","#0876","","<@833855636461977647>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-04-20","2021-04-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"kodavista#1321","348990462545231877","kodavista","#1321","","<@348990462545231877>","#000000","https://cdn.discordapp.com/avatars/348990462545231877/23742e59234c7ca91a6063b028c20501.webp?size=1024","2021-02-24","2017-08-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Woobie#6506","219640349360914432","Woobie","#6506","","<@219640349360914432>","#000000","https://cdn.discordapp.com/avatars/219640349360914432/9c4d362ef607c3a4f50e6e2a7bca83ae.webp?size=1024","2021-03-20","2016-08-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Wendigo#1767","186601196444712960","Wendigo","#1767","","<@186601196444712960>","#000000","https://cdn.discordapp.com/avatars/186601196444712960/63c940a0853a5d50d43eb911934ebf89.webp?size=1024","2021-03-22","2016-05-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"breadtrain#7159","821333242870235186","breadtrain","#7159","","<@821333242870235186>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-03-16","2021-03-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"lyndon#4471","820980815785492490","lyndon","#4471","","<@820980815785492490>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-15","2021-03-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"volv_victory#0627","462322085859950612","volv_victory","#0627","","<@462322085859950612>","#000000","https://cdn.discordapp.com/avatars/462322085859950612/d4c8c9d8899686f5d7f61a1a6035fbf0.webp?size=1024","2021-02-27","2018-06-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"quantumblockz#3274","319653131476795394","quantumblockz","#3274","","<@319653131476795394>","#000000","https://cdn.discordapp.com/avatars/319653131476795394/0e012242c994dbd6ce5f376334791fd3.webp?size=1024","2021-02-26","2017-06-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Magnus_Lidström#9969","707383155459358885","Magnus_Lidström","#9969","","<@707383155459358885>","#000000","https://cdn.discordapp.com/avatars/707383155459358885/6e185a7a7e5d01131ca6af29a3109f43.webp?size=1024","2021-04-24","2020-05-06","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"BRZRKRR#4668","540222564580982784","BRZRKRR","#4668","","<@540222564580982784>","#000000","https://cdn.discordapp.com/avatars/540222564580982784/e6f0044f7d87fe65ddcdd8e5259c2095.webp?size=1024","2021-03-20","2019-01-30","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"JJCats#2164","403420798959747072","JJCats","#2164","","<@403420798959747072>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-04-18","2018-01-18","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"RivGee#3199","816048748660129803","RivGee","#3199","","<@816048748660129803>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-03-01","2021-03-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Deve#0436","251852298119020547","Deve","#0436","","<@251852298119020547>","#000000","https://cdn.discordapp.com/avatars/251852298119020547/c8784f6edce1f588a4e0d28dc6b8b09f.webp?size=1024","2021-04-06","2016-11-25","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
